Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 0.011607646942138672
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.7207601070404053
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.7306928634643555
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.7410011291503906
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.7509453296661377
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.7607619762420654
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.7707176208496094
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.7807118892669678
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.7906067371368408
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.8009183406829834
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.8111367225646973
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.821822166442871
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.8346571922302246
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.8407366275787354
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.852297306060791
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.8627407550811768
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.8746004104614258
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.8807523250579834
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.8910706043243408
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.90083909034729
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.9105894565582275
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.9207661151885986
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.930781364440918
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.9407236576080322
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.9506654739379883
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.9607646465301514
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.970785140991211
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.9811198711395264
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 1.9907021522521973
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.000840425491333
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.0108494758605957
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.020914316177368
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.0307414531707764
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.0407440662384033
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.0507125854492188
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.0606017112731934
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.0705983638763428
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.080629825592041
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.090620994567871
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.1006791591644287
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.1106374263763428
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.1266376972198486
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.131514549255371
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.1406028270721436
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.150608539581299
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.1606409549713135
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.170586109161377
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.180605411529541
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.190803289413452
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.2006592750549316
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.2106540203094482
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.220658540725708
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.2307629585266113
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.240781784057617
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.250761032104492
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.2607579231262207
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.2706446647644043
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.2806787490844727
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.2905566692352295
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.300676107406616
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.3106765747070312
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.32083797454834
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.3318490982055664
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.3410227298736572
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.351052761077881
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.361196994781494
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.371289014816284
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.3813745975494385
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.3913378715515137
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.404224157333374
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.41087007522583
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.4271950721740723
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.4408276081085205
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.452699899673462
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.4606785774230957
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.4710495471954346
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.483180284500122
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.4908347129821777
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.5006630420684814
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.5106797218322754
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.520660638809204
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.5307669639587402
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.5405306816101074
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.5507304668426514
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.560580253601074
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.570676803588867
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.5806972980499268
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.590592384338379
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.6007909774780273
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.610743761062622
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.6206414699554443
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.6306328773498535
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.6405766010284424
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.650552988052368
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.660655975341797
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.6706149578094482
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.680630683898926
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.690643548965454
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.70058536529541
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.71069598197937
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.7206296920776367
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.7306058406829834
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.740557909011841
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.7506673336029053
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.76058292388916
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.770846128463745
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.7806739807128906
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.790698289871216
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.800595760345459
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.8108229637145996
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.822502613067627
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.8308701515197754
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.8406827449798584
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.850837230682373
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.860722541809082
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.8707497119903564
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.8807547092437744
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.8908088207244873
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.900623083114624
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.9107511043548584
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.920781373977661
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.931250810623169
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.941437244415283
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.9506278038024902
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.960979461669922
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.9707016944885254
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.9806270599365234
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 2.99074649810791
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.000736951828003
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.0106427669525146
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.020759105682373
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.0306079387664795
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.040712356567383
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.0507025718688965
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.06063175201416
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.0705411434173584
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.080718755722046
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.0907766819000244
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.100564956665039
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.110569715499878
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.1207520961761475
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.1306514739990234
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.140712022781372
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.150623321533203
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.1605541706085205
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.1705873012542725
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.1805367469787598
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.1906163692474365
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.2006375789642334
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.2105536460876465
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.2205729484558105
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.2305874824523926
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.2406153678894043
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.250722646713257
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.260740280151367
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.270655393600464
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.2805328369140625
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.290590524673462
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.300747871398926
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.310633659362793
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.3206534385681152
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.330674648284912
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.340634346008301
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.350574493408203
Euler Angles: [0, 0, 0]Gyro: [0, 0, 0]Linear Accel [0, 0, 0]L Motor: 0R Motor: 0U Motor: 0D Motor: 0time: 3.3605470657348633
